Country,Year,Poverty_Headcount
United Kingdom,2006,0.002301396254
United Kingdom,2007,0.002437754077
United Kingdom,2008,0.002468744926
United Kingdom,2009,0.002489277106
United Kingdom,2010,0.002463516393
United Kingdom,2011,0.002473062095
United Kingdom,2012,0.004941608059
United Kingdom,2013,0.002444582326
United Kingdom,2014,0.002463004748
United Kingdom,2015,0.002492474142
United Kingdom,2016,0.002491728599
United Kingdom,2017,0.002492965635
United Kingdom,2018,0.004984822352
United Kingdom,2019,0.004980384657
United Kingdom,2020,0.004993337475
United Kingdom,2021,0.004983113394
United States,1963,0.014986122884
United States,1964,0.014979493102
United States,1965,0.012493481521
United States,1966,0.012411878025
United States,1967,0.009984770156
United States,1968,0.009991681126
United States,1969,0.007479205986
United States,1970,0.009985742467
United States,1971,0.009979063
United States,1972,0.007486614632
United States,1973,0.00749564328
United States,1974,0.007471598105
United States,1975,0.007462597456
United States,1976,0.007443531346
United States,1977,0.00499498971
United States,1978,0.007489868766
United States,1979,0.007496048546
United States,1980,0.004995189119
United States,1981,0.004992745314
United States,1982,0.007477311402
United States,1983,0.007487713231
United States,1984,0.00749372453
United States,1985,0.007496561637
United States,1986,0.007468453669
United States,1987,0.00499271471
United States,1988,0.004992038965
United States,1989,0.00499201257
United States,1990,0.00497143244
United States,1991,0.004993872104
United States,1992,0.004978993377
United States,1993,0.007483688144
United States,1994,0.0074711952
United States,1995,0.007477349302
United States,1996,0.007485454101
United States,1997,0.007490616451
United States,1998,0.007488340605
United States,1999,0.007480562125
United States,2000,0.007495953663
United States,2001,0.009982752611
United States,2002,0.009995091932
United States,2003,0.009974197329
United States,2004,0.009998820394
United States,2005,0.009997318108
United States,2006,0.009986555209
United States,2007,0.009996451462
United States,2008,0.009997492412
United States,2009,0.009993860188
United States,2010,0.012480615441
United States,2011,0.009989761698
United States,2012,0.009984796841
United States,2013,0.009954639226
United States,2014,0.01248946822
United States,2015,0.012491881047
United States,2016,0.012479338052
United States,2017,0.012499228773
United States,2018,0.009997918753
United States,2019,0.009991705216
United States,2020,0.004996182708
United States,2021,0.004962898847
United States,2022,0.012491856636
United States,2023,0.012497341251
Uruguay,2006,0.0102479572
Uruguay,2007,0.007409601955
Uruguay,2008,0.004102528256
Uruguay,2009,0.004380737724
Uruguay,2010,0.002916022531
Uruguay,2011,0.002455418137
Uruguay,2012,0.002694946647
Uruguay,2013,0.003063146105
Uruguay,2014,0.002115371042
Uruguay,2015,0.002163830846
Uruguay,2016,0.001253963023
Uruguay,2017,0.001175442108
Uruguay,2018,0.000902213518
Uruguay,2019,0.001317269076
Uruguay,2020,0.00276614517
Uruguay,2021,0.001543295697
Uruguay,2022,0.002402340552
Uruguay,2023,0.001693896922
Uruguay,2024,0.001671597745
Uzbekistan,1998,0.797930156769
Uzbekistan,2000,0.937522292891
Uzbekistan,2002,0.931025231579
Uzbekistan,2003,0.93333818636
Uzbekistan,2021,0.043736225672
Uzbekistan,2022,0.043929375898
Uzbekistan,2023,0.040662767267
Uzbekistan,2024,0.027182952242
Vanuatu,2010,0.2571126485
Vanuatu,2019,0.194956027089
Zambia,1991,0.629841047823
Zambia,1993,0.670589999999
Zambia,1996,0.560601809972
Zambia,1998,0.566236840208
Zambia,2002,0.679815678147
Zambia,2004,0.689310164124
Zambia,2006,0.719630278309
Zambia,2010,0.713671926474
Zambia,2015,0.678928365446
Zambia,2022,0.716561479968
Zimbabwe,2011,0.35717
Zimbabwe,2017,0.446568730815
Zimbabwe,2019,0.492198937027
